subject,word,order,judgment,judgment_z
subject151,combustionist,100,5,-0.12122519
subject152,unexpendable,1,7,0.875326386
subject152,reductional,2,2,-1.611396302
subject152,superbrutal,3,4,-0.616707227
subject152,prosecutorship,4,5,-0.119362689
subject152,approachability,5,6,0.377981849
subject152,predescription,6,6,0.377981849
subject152,unmanageable,7,7,0.875326386
subject152,prenegation,8,6,0.377981849
subject152,preextradition,9,5,-0.119362689
subject152,diagnostically,10,6,0.377981849
subject152,preirritation,11,5,-0.119362689
subject152,lumpiness,12,7,0.875326386
subject152,donational,13,7,0.875326386
subject152,unadmirable,14,7,0.875326386
subject152,rubberiness,15,6,0.377981849
subject152,overmischievous,16,6,0.377981849
subject152,nonaccumulation,17,7,0.875326386
subject152,preinterruption,18,6,0.377981849
subject152,dirtiness,19,7,0.875326386
subject152,overmomentous,20,7,0.875326386
subject152,exhaustional,21,5,-0.119362689
subject152,predepiction,22,6,0.377981849
subject152,wateriness,23,7,0.875326386
subject152,cerebralism,24,7,0.875326386
subject152,coastalism,25,7,0.875326386
subject152,irrigational,26,6,0.377981849
subject152,noncirculation,27,7,0.875326386
subject152,statisticalize,28,7,0.875326386
subject152,idiosyncratically,29,5,-0.119362689
subject152,unagreeable,30,7,0.875326386
subject152,brassiness,31,6,0.377981849
subject152,colonially,32,5,-0.119362689
subject152,sweatiness,33,7,0.875326386
subject152,unadaptable,34,7,0.875326386
subject152,superincremental,35,6,0.377981849
subject152,apprehensionist,36,5,-0.119362689
subject152,adorability,37,7,0.875326386
subject152,saturationist,38,3,-1.114051764
subject152,precultivation,39,7,0.875326386
subject152,supercriminal,40,7,0.875326386
subject152,normalism,41,7,0.875326386
subject152,nonexpression,42,7,0.875326386
subject152,overcourageous,43,6,0.377981849
subject152,depenalize,44,2,-1.611396302
subject152,preconstellation,45,4,-0.616707227
subject152,prenomination,46,3,-1.114051764
subject152,feudally,47,1,-2.108740839
subject152,supertribal,48,5,-0.119362689
subject152,prerecession,49,6,0.377981849
subject152,unattainable,50,7,0.875326386
subject152,interceptional,51,3,-1.114051764
subject152,balminess,52,7,0.875326386
subject152,storminess,53,6,0.377981849
subject152,concentrationist,54,6,0.377981849
subject152,destabilize,55,7,0.875326386
subject152,vocationalize,56,5,-0.119362689
subject152,tanginess,57,1,-2.108740839
subject152,nonrevision,58,7,0.875326386
subject152,inoculational,59,1,-2.108740839
subject152,precollusion,60,5,-0.119362689
subject152,overprodigious,61,3,-1.114051764
subject152,intrusionist,62,4,-0.616707227
subject152,narratorship,63,5,-0.119362689
subject152,overjoyous,64,7,0.875326386
subject152,patriarchally,65,1,-2.108740839
subject152,finalizer,66,5,-0.119362689
subject152,preaffliction,67,6,0.377981849
subject152,possessorship,68,5,-0.119362689
subject152,venerationist,69,1,-2.108740839
subject152,preintention,70,5,-0.119362689
subject152,unapplicable,71,7,0.875326386
subject152,superpersonal,72,5,-0.119362689
subject152,favourability,73,7,0.875326386
subject152,nonexception,74,6,0.377981849
subject152,competitorship,75,7,0.875326386
subject152,generational,76,7,0.875326386
subject152,despecialize,77,6,0.377981849
subject152,superformal,78,6,0.377981849
subject152,ignitional,79,1,-2.108740839
subject152,recoverability,80,7,0.875326386
subject152,unpresentable,81,7,0.875326386
subject152,nonintuition,82,1,-2.108740839
subject152,payability,83,7,0.875326386
subject152,contributorship,84,6,0.377981849
subject152,preconsternation,85,3,-1.114051764
subject152,prehibernation,86,6,0.377981849
subject152,overanonymous,87,1,-2.108740839
subject152,overnebulous,88,1,-2.108740839
subject152,interrogatorship,89,6,0.377981849
subject152,preestimation,90,4,-0.616707227
subject152,nonmutation,91,7,0.875326386
subject152,conversional,92,7,0.875326386
subject152,conciliational,93,1,-2.108740839
subject152,unpracticable,94,4,-0.616707227
subject152,conventionist,95,3,-1.114051764
subject152,interclerical,96,5,-0.119362689
subject152,introductional,97,6,0.377981849
subject152,classiness,98,7,0.875326386
subject152,superfatal,99,1,-2.108740839
subject152,combustionist,100,1,-2.108740839
subject153,unexpendable,1,6,0.290602377
subject153,reductional,2,5,-0.711474784
subject153,superbrutal,3,6,0.290602377
subject153,prosecutorship,4,5,-0.711474784
subject153,approachability,5,7,1.292679538
subject153,predescription,6,5,-0.711474784
subject153,unmanageable,7,7,1.292679538
subject153,prenegation,8,4,-1.713551945
subject153,preextradition,9,5,-0.711474784
subject153,diagnostically,10,6,0.290602377
subject153,preirritation,11,4,-1.713551945
subject153,lumpiness,12,6,0.290602377
subject153,donational,13,5,-0.711474784
subject153,unadmirable,14,6,0.290602377
subject153,rubberiness,15,6,0.290602377
subject153,overmischievous,16,6,0.290602377
subject153,nonaccumulation,17,5,-0.711474784
subject153,preinterruption,18,4,-1.713551945
subject153,dirtiness,19,7,1.292679538
subject153,overmomentous,20,5,-0.711474784
subject153,exhaustional,21,4,-1.713551945
subject153,predepiction,22,5,-0.711474784
subject153,wateriness,23,6,0.290602377
subject153,cerebralism,24,5,-0.711474784
subject153,coastalism,25,5,-0.711474784
subject153,irrigational,26,7,1.292679538
subject153,noncirculation,27,5,-0.711474784
subject153,statisticalize,28,4,-1.713551945
subject153,idiosyncratically,29,6,0.290602377
subject153,unagreeable,30,7,1.292679538
subject153,brassiness,31,7,1.292679538
subject153,colonially,32,4,-1.713551945
subject153,sweatiness,33,6,0.290602377
subject153,unadaptable,34,7,1.292679538
subject153,superincremental,35,5,-0.711474784
subject153,apprehensionist,36,4,-1.713551945
subject153,adorability,37,5,-0.711474784
subject153,saturationist,38,6,0.290602377
subject153,precultivation,39,6,0.290602377
subject153,supercriminal,40,6,0.290602377
subject153,normalism,41,6,0.290602377
subject153,nonexpression,42,5,-0.711474784
subject153,overcourageous,43,6,0.290602377
subject153,depenalize,44,5,-0.711474784
subject153,preconstellation,45,4,-1.713551945
subject153,prenomination,46,5,-0.711474784
subject153,feudally,47,6,0.290602377
subject153,supertribal,48,6,0.290602377
subject153,prerecession,49,6,0.290602377
subject153,unattainable,50,7,1.292679538
subject153,interceptional,51,6,0.290602377
subject153,balminess,52,7,1.292679538
subject153,storminess,53,7,1.292679538
subject153,concentrationist,54,5,-0.711474784
subject153,destabilize,55,7,1.292679538
subject153,vocationalize,56,7,1.292679538
subject153,tanginess,57,7,1.292679538
subject153,nonrevision,58,5,-0.711474784
subject153,inoculational,59,7,1.292679538
subject153,precollusion,60,7,1.292679538
subject153,overprodigious,61,6,0.290602377
subject153,intrusionist,62,7,1.292679538
subject153,narratorship,63,6,0.290602377
subject153,overjoyous,64,7,1.292679538
subject153,patriarchally,65,5,-0.711474784
subject153,finalizer,66,6,0.290602377
subject153,preaffliction,67,6,0.290602377
subject153,possessorship,68,5,-0.711474784
subject153,venerationist,69,5,-0.711474784
subject153,preintention,70,4,-1.713551945
subject153,unapplicable,71,6,0.290602377
subject153,superpersonal,72,6,0.290602377
subject153,favourability,73,6,0.290602377
subject153,nonexception,74,5,-0.711474784
subject153,competitorship,75,5,-0.711474784
subject153,generational,76,7,1.292679538
subject153,despecialize,77,5,-0.711474784
subject153,superformal,78,6,0.290602377
subject153,ignitional,79,5,-0.711474784
subject153,recoverability,80,7,1.292679538
subject153,unpresentable,81,7,1.292679538
subject153,nonintuition,82,6,0.290602377
subject153,payability,83,7,1.292679538
subject153,contributorship,84,4,-1.713551945
subject153,preconsternation,85,4,-1.713551945
subject153,prehibernation,86,6,0.290602377
subject153,overanonymous,87,4,-1.713551945
subject153,overnebulous,88,4,-1.713551945
subject153,interrogatorship,89,6,0.290602377
subject153,preestimation,90,7,1.292679538
subject153,nonmutation,91,7,1.292679538
subject153,conversional,92,7,1.292679538
subject153,conciliational,93,5,-0.711474784
subject153,unpracticable,94,6,0.290602377
subject153,conventionist,95,5,-0.711474784
subject153,interclerical,96,5,-0.711474784
subject153,introductional,97,7,1.292679538
subject153,classiness,98,7,1.292679538
subject153,superfatal,99,6,0.290602377
subject153,combustionist,100,5,-0.711474784
subject154,unexpendable,1,7,1.115371318
subject154,reductional,2,5,0.374260808
subject154,superbrutal,3,4,0.003705553
subject154,prosecutorship,4,5,0.374260808
subject154,approachability,5,7,1.115371318
subject154,predescription,6,6,0.744816063
subject154,unmanageable,7,7,1.115371318
subject154,prenegation,8,3,-0.366849703
subject154,preextradition,9,5,0.374260808
subject154,diagnostically,10,6,0.744816063
subject154,preirritation,11,1,-1.107960213
subject154,lumpiness,12,7,1.115371318
subject154,donational,13,1,-1.107960213
subject154,unadmirable,14,6,0.744816063
subject154,rubberiness,15,7,1.115371318
subject154,overmischievous,16,1,-1.107960213
subject154,nonaccumulation,17,1,-1.107960213
subject154,preinterruption,18,1,-1.107960213
subject154,dirtiness,19,7,1.115371318
subject154,overmomentous,20,1,-1.107960213
subject154,exhaustional,21,1,-1.107960213
subject154,predepiction,22,1,-1.107960213
subject154,wateriness,23,7,1.115371318
subject154,cerebralism,24,7,1.115371318
subject154,coastalism,25,1,-1.107960213
subject154,irrigational,26,7,1.115371318
subject154,noncirculation,27,7,1.115371318
subject154,statisticalize,28,1,-1.107960213
subject154,idiosyncratically,29,7,1.115371318
subject154,unagreeable,30,7,1.115371318
subject154,brassiness,31,7,1.115371318
subject154,colonially,32,7,1.115371318
subject154,sweatiness,33,7,1.115371318
subject154,unadaptable,34,7,1.115371318
subject154,superincremental,35,5,0.374260808
subject154,apprehensionist,36,1,-1.107960213
subject154,adorability,37,7,1.115371318
subject154,saturationist,38,1,-1.107960213
subject154,precultivation,39,7,1.115371318
subject154,supercriminal,40,7,1.115371318
subject154,normalism,41,6,0.744816063
subject154,nonexpression,42,1,-1.107960213
subject154,overcourageous,43,1,-1.107960213
subject154,depenalize,44,1,-1.107960213
subject154,preconstellation,45,1,-1.107960213
subject154,prenomination,46,1,-1.107960213
subject154,feudally,47,7,1.115371318
subject154,supertribal,48,4,0.003705553
subject154,prerecession,49,4,0.003705553
subject154,unattainable,50,7,1.115371318
subject154,interceptional,51,1,-1.107960213
subject154,balminess,52,7,1.115371318
subject154,storminess,53,7,1.115371318
subject154,concentrationist,54,7,1.115371318
subject154,destabilize,55,7,1.115371318
subject154,vocationalize,56,1,-1.107960213
subject154,tanginess,57,7,1.115371318
subject154,nonrevision,58,1,-1.107960213
subject154,inoculational,59,1,-1.107960213
subject154,precollusion,60,1,-1.107960213
subject154,overprodigious,61,1,-1.107960213
subject154,intrusionist,62,7,1.115371318
subject154,narratorship,63,4,0.003705553
subject154,overjoyous,64,5,0.374260808
subject154,patriarchally,65,7,1.115371318
subject154,finalizer,66,3,-0.366849703
subject154,preaffliction,67,4,0.003705553
subject154,possessorship,68,1,-1.107960213
subject154,venerationist,69,1,-1.107960213
subject154,preintention,70,1,-1.107960213
subject154,unapplicable,71,7,1.115371318
subject154,superpersonal,72,1,-1.107960213
subject154,favourability,73,7,1.115371318
subject154,nonexception,74,4,0.003705553
subject154,competitorship,75,4,0.003705553
subject154,generational,76,7,1.115371318
subject154,despecialize,77,1,-1.107960213
subject154,superformal,78,1,-1.107960213
subject154,ignitional,79,1,-1.107960213
subject154,recoverability,80,7,1.115371318
subject154,unpresentable,81,7,1.115371318
subject154,nonintuition,82,1,-1.107960213
subject154,payability,83,5,0.374260808
subject154,contributorship,84,6,0.744816063
subject154,preconsternation,85,1,-1.107960213
subject154,prehibernation,86,1,-1.107960213
subject154,overanonymous,87,1,-1.107960213
subject154,overnebulous,88,1,-1.107960213
subject154,interrogatorship,89,1,-1.107960213
subject154,preestimation,90,4,0.003705553
subject154,nonmutation,91,1,-1.107960213
subject154,conversional,92,7,1.115371318
subject154,conciliational,93,1,-1.107960213
subject154,unpracticable,94,1,-1.107960213
subject154,conventionist,95,7,1.115371318
subject154,interclerical,96,1,-1.107960213
subject154,introductional,97,4,0.003705553
subject154,classiness,98,7,1.115371318
subject154,superfatal,99,1,-1.107960213
subject154,combustionist,100,4,0.003705553
subject155,unexpendable,1,7,0.81910572
subject155,reductional,2,7,0.81910572
subject155,superbrutal,3,7,0.81910572
subject155,prosecutorship,4,7,0.81910572
subject155,approachability,5,7,0.81910572
subject155,predescription,6,6,0.335537283
subject155,unmanageable,7,7,0.81910572
subject155,prenegation,8,4,-0.631599592
subject155,preextradition,9,6,0.335537283
subject155,diagnostically,10,7,0.81910572
subject155,preirritation,11,1,-2.082304903
subject155,lumpiness,12,7,0.81910572
subject155,donational,13,7,0.81910572
subject155,unadmirable,14,7,0.81910572
subject155,rubberiness,15,7,0.81910572
subject155,overmischievous,16,7,0.81910572
subject155,nonaccumulation,17,7,0.81910572
subject155,preinterruption,18,2,-1.598736466
subject155,dirtiness,19,7,0.81910572
subject155,overmomentous,20,4,-0.631599592
subject155,exhaustional,21,1,-2.082304903
subject155,predepiction,22,7,0.81910572
subject155,wateriness,23,7,0.81910572
subject155,cerebralism,24,7,0.81910572
subject155,coastalism,25,7,0.81910572
subject155,irrigational,26,NA,NA
subject155,noncirculation,27,7,0.81910572
subject155,statisticalize,28,7,0.81910572
subject155,idiosyncratically,29,7,0.81910572
subject155,unagreeable,30,7,0.81910572
subject155,brassiness,31,7,0.81910572
subject155,colonially,32,6,0.335537283
subject155,sweatiness,33,7,0.81910572
subject155,unadaptable,34,7,0.81910572
subject155,superincremental,35,3,-1.115168029
subject155,apprehensionist,36,3,-1.115168029
subject155,adorability,37,6,0.335537283
subject155,saturationist,38,2,-1.598736466
subject155,precultivation,39,7,0.81910572
subject155,supercriminal,40,3,-1.115168029
subject155,normalism,41,5,-0.148031154
subject155,nonexpression,42,7,0.81910572
subject155,overcourageous,43,7,0.81910572
subject155,depenalize,44,5,-0.148031154
subject155,preconstellation,45,2,-1.598736466
subject155,prenomination,46,5,-0.148031154
subject155,feudally,47,1,-2.082304903
subject155,supertribal,48,2,-1.598736466
subject155,prerecession,49,NA,NA
subject155,unattainable,50,7,0.81910572
subject155,interceptional,51,7,0.81910572
subject155,balminess,52,7,0.81910572
subject155,storminess,53,7,0.81910572
subject155,concentrationist,54,2,-1.598736466
subject155,destabilize,55,6,0.335537283
subject155,vocationalize,56,7,0.81910572
subject155,tanginess,57,7,0.81910572
